OriginalListPrice,ListingKey,CloseDate,ClosePrice,ListAgentFirstName,ListAgentLastName,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,BuyerOfficeName,CoListOfficeName,ListAgentFullName,CoListAgentFirstName,CoListAgentLastName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,FireplacesTotal,AssociationFeeFrequency,AboveGradeFinishedArea,ListingKeyNumeric,MLSAreaMajor,TaxAnnualAmount,CountyOrParish,PropertyType,MlsStatus,ElementarySchool,ListAgentFirstName,AttachedGarageYN,ParkingTotal,BuilderName,PropertySubType,LotSizeAcres,SubdivisionName,BuyerOfficeAOR,YearBuilt,DaysOnMarket,StreetNumberNumeric,LivingArea,ListingId,BathroomsTotalInteger,City,TaxYear,BuildingAreaTotal,BedroomsTotal,ContractStatusChangeDate,Longitude,ElementarySchoolDistrict,CoBuyerAgentFirstName,PurchaseContractDate,ListingContractDate,BelowGradeFinishedArea,BusinessType,Latitude,ListPrice,StateOrProvince,CoveredSpaces,MiddleOrJuniorSchool,FireplaceYN,Stories,HighSchool,Levels,ListAgentLastName,CloseDate,LotSizeDimensions,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,BuyerOfficeName,AssociationFee,LotSizeSquareFeet,MiddleOrJuniorSchoolDistrict,UnparsedAddress
1199999.0,1155789118,,,James,Hilgesen,33.165231,-117.257653,3796 Via Las Villas,Residential,2611.0,1199999.0,1,"HomePERQs, Inc",,"HomePERQs, Inc",James Hilgesen,James,Hilgesen,,,,,Monthly,,1155789118,92056 - Oceanside,,San Diego,Residential,Active,,James,True,4.0,,SingleFamilyResidence,0.1094,Southridge Trails (743),,1992,1,3796,2611.0,NDP2602793,3,Oceanside,,,4,2026-02-25,-117.257653,,,,2026-02-25,,,33.165231,1199999.0,CA,,,True,2,,Two,Hilgesen,,,4765.0,0,False,2.0,Vista Unified,92056,,75.0,4765.0,,3796 Via Las Villas
725000.0,1155789038,,,Krista,Gaumer-Nowak,34.224002,-119.198833,2110 Rhonda Street,Residential,1799.0,725000.0,1,RE/MAX Gold Coast REALTORS,,,Krista Gaumer-Nowak,,,,,,,,,1155789038,VC35 - Oxnard - Northeast,,Ventura,Residential,Active,,Krista,True,2.0,,SingleFamilyResidence,0.15,,,1971,1,2110,1799.0,V1-35370,3,Oxnard,,,3,2026-02-20,-119.198833,,,,2026-02-20,,,34.224002,725000.0,CA,,,True,1,,One,Gaumer-Nowak,,,6534.0,,,2.0,,93036,,,6534.0,,2110 Rhonda Street
1275000.0,1155788652,,,Judith,Dominguez,34.002337,-118.343521,4637 Presidio Drive,Residential,1637.0,1275000.0,1,Omni Realty,,,Judith Dominguez,,,,,,,,,1155788652,VWPK - View Park,,Los Angeles,Residential,Active,Windsor Hills,Judith,True,2.0,,SingleFamilyResidence,0.2215,,,1948,1,4637,1637.0,SW26062720,2,View Park,,,2,2026-02-24,-118.343521,,,,2026-02-24,,,34.002337,1275000.0,CA,,Audubon,True,1,Crenshaw,One,Dominguez,,,9650.0,2,False,2.0,Los Angeles Unified,90008,,0.0,9650.0,,4637 Presidio Drive
2850000.0,1155787939,,,John,Katnik,33.763051,-117.788098,1392 Faren Drive,Residential,3738.0,2850000.0,1,Katnik Brothers R.E. Services,,,John Katnik,,,,,,,,,1155787939,NTS - North Tustin,,Orange,Residential,Active,Arroyo,John,True,9.0,,SingleFamilyResidence,0.4873,,,1964,1,1392,3738.0,PW26060048,4,North Tustin,,,5,2026-02-18,-117.788098,,,,2026-02-18,,,33.763051,2850000.0,CA,,Hewes,True,2,Foothill,"Two,MultiSplit",Katnik,,,21228.0,1,False,3.0,Tustin Unified,92705,,,21228.0,,1392 Faren Drive
3650000.0,1155786479,,,Bradley,Gilboe,34.153239,-118.58333,4548 Ellenboro,Residential,5587.0,3650000.0,1,Exp Realty of California  Inc.,,,Bradley Gilboe,,,,,,,Monthly,,1155786479,WHLL - Woodland Hills,,Los Angeles,Residential,Active,,Bradley,True,3.0,,SingleFamilyResidence,0.7149,,,1987,1,4548,5587.0,BB26062455,5,Woodland Hills,,,4,2026-02-09,-118.58333,,,,2026-02-09,,,34.153239,3650000.0,CA,,,True,2,,Two,Gilboe,,,31142.0,1,False,3.0,Los Angeles Unified,91364,,650.0,31142.0,,4548 Ellenboro
2398000.0,1155786476,,,Zachary,Doan,33.671307,-117.621029,33 Cielo Azul,Residential,3301.0,2398000.0,1,"Aspero Realty, Inc",,,Zachary Doan,,,,,,,Monthly,,1155786476,MN - Mission Viejo North,,Orange,Residential,Active,Portola Hills,Zachary,True,4.0,,SingleFamilyResidence,0.1229,SKYRIDGE,,2017,1,33,3301.0,OC26052743,4,Mission Viejo,,,4,2026-02-17,-117.621029,,,,2026-02-17,,,33.671307,2398000.0,CA,,Serrano Intermediate,True,2,Trabucco Hills,Two,Doan,,,5355.0,1,False,2.0,Saddleback Valley Unified,92692,,333.0,5355.0,,33 Cielo Azul
28000.0,1155785767,,,Jhoselyn,Ramirez-Strait,33.25964416,-116.37914735,0 Verbena Drive,Land,,28000.0,0,House & Commerce Real Estate,,,Jhoselyn Ramirez-Strait,,,,,,,,,1155785767,92004 - Borrego Springs,,San Diego,Land,Active,,Jhoselyn,,0.0,,,1.03,,,,0,0,,NDP2602789,0,Borrego Springs,,,,2026-02-13,-116.37914735,,,,2026-02-13,,,33.25964416,28000.0,CA,,,,,,,Ramirez-Strait,,,1.03,,,,,92004,,0.0,44866.8,,0 Verbena Drive
1125000.0,1155784305,2026-03-24,1125000.0,Janet,Darrow,33.77116,-118.123832,386 Ultimo,Residential,1691.0,1125000.0,0,Keller Williams Coastal Prop.,None MRML,,Janet Darrow,,,None,NONE,NONE,,,,1155784305,"2 - Belmont Heights, Alamitos Heights",,Los Angeles,Residential,Closed,Lowell,Janet,False,2.0,,SingleFamilyResidence,0.0752,Alamitos Heights (AH),Mrmls,1971,0,386,1691.0,PW26063554,3,Long Beach,,,3,2026-03-24,-118.123832,,,2026-03-04,2026-02-09,,,33.77116,1125000.0,CA,,Rogers,True,2,Woodrow Wilson,Two,Darrow,2026-03-24,,3274.0,0,False,2.0,Long Beach Unified,90814,None MRML,0.0,3274.0,,386 Ultimo
28000.0,1155779018,,,Jhoselyn,Ramirez-Strait,33.2069,-116.2992,0 Cloudy Moon Drive,Land,,28000.0,0,House & Commerce Real Estate,,,Jhoselyn Ramirez-Strait,,,,,,,,,1155779018,92004 - Borrego Springs,,San Diego,Land,Active,,Jhoselyn,,0.0,,,0.96,,,,0,0,,NDP2602782,0,Borrego Springs,,,,2026-02-13,-116.2992,,,,2026-02-13,,,33.2069,28000.0,CA,,,,,,,Ramirez-Strait,,,41817.0,,,,,92004,,0.0,41817.0,,0 Cloudy Moon Drive
415000.0,1155779017,,,Rose,Rugama,32.752772,-117.143424,4127 Florida 4,Residential,560.0,415000.0,0,Horizon Pacific Realty,,,Rose Rugama,,,,,,,Monthly,,1155779017,92104 - North Park,,San Diego,Residential,ComingSoon,,Rose,False,1.0,,Condominium,0.1716,,,1958,0,4127,560.0,PTP2602234,1,San Diego,,,1,2026-03-27,-117.143424,,,,2026-02-23,,,32.752772,415000.0,CA,,,False,1,,One,Rugama,,,7477.0,,,0.0,San Diego Unified,92104,,313.0,7477.0,,4127 Florida 4
369900.0,1155774956,,,CIERA,SIMS-BOTSFORD,34.462499,-117.252342,11614 Cascade Street,Residential,1541.0,369900.0,1,ANOMALY REAL ESTATE,,,CIERA SIMS-BOTSFORD,,,,,,,Monthly,,1155774956,APPV - Apple Valley,,San Bernardino,Residential,Active,Rio Vista,CIERA,True,4.0,,SingleFamilyResidence,0.1225,,,2017,1,11614,1541.0,IV26062491,2,Apple Valley,,,2,2026-02-20,-117.252342,,,,2026-02-20,,,34.462499,369900.0,CA,,,False,1,,One,SIMS-BOTSFORD,,,5334.0,2,False,2.0,Apple Valley Unified,92308,,262.0,5334.0,,11614 Cascade Street
319000.0,1155774776,,,Graeme,Carr,34.459061,-117.506001,0 Buttemere Road,Land,,319000.0,0,Klick Realty,,,Graeme Carr,,,,,,,,,1155774776,PHEL - Phelan,,San Bernardino,Land,Active,,Graeme,,,,,20.0,,,,0,0,,HD26026693,,Phelan,,,,2026-02-04,-117.506001,,,,2026-02-04,,,34.459061,319000.0,CA,,,,,,,Carr,,,20.0,,False,,,92371,,0.0,871200.0,,0 Buttemere Road
4700000.0,1155767414,,,Eric,Baucom,34.254007,-119.262575,1305 Beachmont,Residential,3842.0,4700000.0,1,Coastlands Real Estate Group,,,Eric Baucom,,,,,,,,,1155767414,VC23 - Ventura Beach S. of Ventura River to S.C.,,Ventura,Residential,Active,,Eric,True,2.5,,SingleFamilyResidence,0.1,,,1999,1,1305,3842.0,V1-35362,5,Ventura,,,4,2026-02-11,-119.262575,,,,2026-02-11,,,34.254007,4700000.0,CA,,Cabrillo,True,2,Ventura,Two,Baucom,,,4356.0,,,2.5,,93001,,,4356.0,,1305 Beachmont
1175000.0,1155766527,,,John,Persse,34.855499,-120.40384,5726 Old Tisbury Lane,Residential,3149.0,1175000.0,1,Invest SLO,,Invest SLO,John Persse,Abel,Contreras,,,,,Monthly,,1155766527,ORCT - Orcutt,,Santa Barbara,Residential,Active,,John,True,2.0,,SingleFamilyResidence,0.23,Orcutt East(870),,2007,1,5726,3149.0,PI26054858,4,Santa Maria,,,4,2026-02-12,-120.40384,,,,2026-02-12,,,34.855499,1175000.0,CA,,,True,2,,Two,Persse,,,0.23,4,False,2.0,Santa Maria Joint Union,93455,,130.0,10018.8,,5726 Old Tisbury Lane
1585000.0,1155766282,,,Tanya,Parks,32.760578,-117.144774,4581 Georgia Street,ResidentialIncome,,1585000.0,1,Compass,,,Tanya Parks,,,,,,,,,1155766282,92116 - Normal Heights,,San Diego,ResidentialIncome,Active,,Tanya,,4.0,,,0.1205,,,1977,1,4581,,NDP2602771,0,San Diego,,3258.0,,2026-02-28,-117.144774,,,,2026-02-28,,,32.760578,1585000.0,CA,,,False,,,,Parks,,,5249.0,,False,0.0,,92116,,0.0,5249.0,,4581 Georgia Street
799900.0,1155765534,,,Al,Hackman,33.698914,-116.268256,48117 London Bridge Place,Residential,2692.0,799900.0,0,"Alternative Realty Solutions, Inc",,,Al Hackman,,,,,,,Monthly,,1155765534,314 - Indio South of East Valley,,Riverside,Residential,Active,,Al,True,6.0,Lennar,SingleFamilyResidence,0.2,Bridge at Jefferson,,2012,0,48117,2692.0,219145301DA,3,Indio,,,4,2026-02-19,-116.268256,,,,2026-02-19,,,33.698914,799900.0,CA,,,True,,,,Hackman,,,8712.0,,False,2.0,,92201,,170.0,8712.0,,48117 London Bridge Place
475000.0,1155762655,,,Chris,Hasvold,33.59125,-117.195041,36330 Saint Raphael Dr,Residential,1290.0,475000.0,1,Coldwell Banker Village Properties,,,Chris Hasvold,,,,,,,,,1155762655,SRCAR - Southwest Riverside County,,Riverside,Residential,Active,,Chris,True,2.0,,SingleFamilyResidence,0.19,,,1988,1,36330,1290.0,ND26049492,2,Murrieta,,,3,2026-02-25,-117.195041,,,,2026-02-25,,,33.59125,475000.0,CA,,,True,1,Murrieta,One,Hasvold,,,8276.0,3,False,2.0,Murrieta,92562,,0.0,8276.0,,36330 Saint Raphael Dr
4250.0,1155762275,,,Jade,Chen,32.897005,-117.167538,10547 Coupland Way,ResidentialLease,1518.0,4250.0,0,Harvest Realty Development,,,Jade Chen,,,,,,,,,1155762275,92126 - Mira Mesa,,San Diego,ResidentialLease,Active,,Jade,True,2.0,,Condominium,2.2957,Mira Mesa,,2022,0,10547,1518.0,OC26063338,3,San Diego,,,2,2026-02-01,-117.167538,,,,2026-02-01,,,32.897005,4250.0,CA,,,False,,,ThreeOrMore,Chen,,,100000.0,1,False,2.0,Palermo Union,92126,,,100000.0,,10547 Coupland Way
829000.0,1155761052,,,Janelle,Eagle,35.256965,-120.637114,1174 Tiburon,Residential,1651.0,829000.0,0,"eXp Realty of California, Inc",,,Janelle Eagle,,,,,,,Monthly,,1155761052,SLO - San Luis Obispo,,San Luis Obispo,Residential,Active,,Janelle,True,2.0,,Townhouse,0.0414,,,2023,0,1174,1651.0,SC26056357,3,San Luis Obispo,,,3,2026-02-04,-120.637114,,,,2026-02-04,,,35.256965,829000.0,CA,,,False,2,,Two,Eagle,,,1802.0,0,False,2.0,San Luis Coastal Unified,93401,,347.0,1802.0,,1174 Tiburon
695000.0,1155757818,,,Jose,Canas,33.783175,-117.874333,2000 W Palmyra Apt 29,Residential,1399.0,695000.0,0,Canas Real Estate Group,,,Jose Canas,,,,,,,Monthly,,1155757818,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",,Orange,Residential,Active,West Orange,Jose,True,2.0,,Townhouse,0.0214,Greenhouse West (GRNW),,1977,0,2000,1399.0,DW26053027,3,Orange,,,3,2026-02-14,-117.874333,,,,2026-02-14,,,33.783175,695000.0,CA,,Portola,True,,Orange,ThreeOrMore,Canas,,,932.0,0,False,2.0,Orange Unified,92868,,400.0,932.0,,2000 W Palmyra Apt 29
719000.0,1155757087,,,Ida,Altounian,34.213644,-118.340209,9555 Via Venezia,Residential,1478.0,719000.0,1,Coldwell Banker Realty,,,Ida Altounian,,,,,,,Monthly,,1155757087,610 - Burbank,,Los Angeles,Residential,Active,,Ida,True,2.0,,Townhouse,7.5294,,,1977,1,9555,1478.0,GD26061114,3,Burbank,,,3,2026-02-26,-118.340209,,,,2026-02-26,,,34.213644,719000.0,CA,,,True,,,ThreeOrMore,Altounian,,,327980.0,0,False,2.0,Los Angeles Unified,91504,,850.0,327980.0,,9555 Via Venezia
1099000.0,1155751117,,,AJ,George,32.62728954,-117.07183058,721 Del Mar,ResidentialIncome,,1099000.0,0,AJGCRE,,,AJ George,,,,,,,,,1155751117,91910 - Chula Vista,,San Diego,ResidentialIncome,Active,,AJ,,0.0,,,0.1474,Chula Vista,,2000,0,721,,260006829SD,0,Chula Vista,,,,2026-02-12,-117.07183058,,,,2026-02-12,,,32.62728954,1099000.0,CA,,,,1,,One,George,,,6420.0,,,,,91910,,0.0,6420.0,,721 Del Mar
320000.0,1155733769,,,Naisa,Santeyan,34.239015,-116.827986,727 Holmes,Residential,760.0,320000.0,0,Home Saver Realty,,,Naisa Santeyan,,,,,,,,,1155733769,SGLF - Sugarloaf,,San Bernardino,Residential,Active,,Naisa,,0.0,,SingleFamilyResidence,0.0574,,,1977,0,727,760.0,PW26061423,1,Sugarloaf,,,2,2026-02-05,-116.827986,,,,2026-02-05,,,34.239015,320000.0,CA,,,True,1,,One,Santeyan,,,2500.0,2,False,0.0,San Bernardino City Unified,92386,,0.0,2500.0,,727 Holmes
699000.0,1155733217,,,Gabriela,Labra,33.771902,-116.302463,38217 Grand Oaks Avenue,Residential,2777.0,699000.0,31,"California Trust Realty, Inc.",,,Gabriela Labra,,,,,,,Monthly,,1155733217,307 - Sun City,,Riverside,Residential,Active,,Gabriela,True,0.0,,SingleFamilyResidence,0.17,Sun City,,1996,31,38217,2777.0,26668459,2,Palm Desert,,2777.0,3,2026-02-20,-116.302463,,,,2026-02-20,,,33.771902,699000.0,CA,,,True,1,,One,Labra,,,7405.0,,False,,,92211,,390.0,7405.0,,38217 Grand Oaks Avenue
2250000.0,1155731393,,,Cary,Hairabedian,33.822452,-118.050014,9608 Seville,Residential,3349.0,2250000.0,1,College Park Realty,,College Park Realty,Cary Hairabedian,Valerie,Mercado,,,,,,,1155731393,80 - Cypress North of Katella,,Orange,Residential,Active,Landell,Cary,True,3.0,,SingleFamilyResidence,0.1377,Collection at Sorrento (COLC),,1994,1,9608,3349.0,PW26062552,4,Cypress,,,4,2026-02-09,-118.050014,,,,2026-02-09,,,33.822452,2250000.0,CA,,Oxford/Lexington,True,2,Oxford/Cypress,Two,Hairabedian,,,6000.0,0,False,3.0,Anaheim Union High,90630,,0.0,6000.0,,9608 Seville
2495000.0,1155730966,,,Lindsey,Harn,35.624453,-120.702128,1026 Merry Hill Road,Residential,2868.0,2495000.0,2,Christie's International Real Estate Sereno,,Christie's International Real Estate Sereno,Lindsey Harn,Chloe,Gannage,,,,,,,1155730966,PRIC - PR Inside City Limit,,San Luis Obispo,Residential,Active,,Lindsey,False,4.0,,SingleFamilyResidence,0.96,PR City Limits West(120),,1948,2,1026,2868.0,SC26038197,3,Paso Robles,,,3,2026-02-19,-120.702128,,,,2026-02-19,,,35.624453,2495000.0,CA,,,True,1,,One,Harn,,,41818.0,3,False,2.0,Paso Robles Joint Unified,93446,,0.0,41818.0,,1026 Merry Hill Road
1550000.0,1155725741,,,Filip,Niculete,34.195867,-118.431627,6901 Woodman Avenue,Land,,1550000.0,34,Marcus & Millichap,,Marcus & Millichap,Filip Niculete,Glen,Scher,,,,,,,1155725741,VN - Van Nuys,,Los Angeles,Land,Active,,Filip,,0.0,,,0.2298,,,,34,6901,,26668561,0,Van Nuys,,,,2026-02-17,-118.431627,,,,2026-02-17,,,34.195867,1550000.0,CA,,,,,,,Niculete,,,10008.0,,False,,,91405,,,10008.0,,6901 Woodman Avenue
789000.0,1155724256,,,Allison,Gabski,39.753118,-121.640809,5772 Acorn Ridge Drive,Residential,2600.0,789000.0,2,Platinum Partners Real Estate,,Platinum Partners Real Estate,Allison Gabski,Lisa,Bristow,,,,,,,1155724256,,,Butte,Residential,Active,,Allison,True,3.0,,SingleFamilyResidence,0.74,,,2022,2,5772,2600.0,SN26038465,3,Paradise,,,4,2026-02-19,-121.640809,,,,2026-02-19,,,39.753118,789000.0,CA,,,True,1,,One,Gabski,,,0.74,4,False,3.0,Paradise Unified,95969,,0.0,32234.4,,5772 Acorn Ridge Drive
699999.0,1155722053,,,Jean,Ponek,35.643099,-120.562293,7435 Iverson,Residential,1450.0,699999.0,0,Ponek Real Estate Group,,,Jean Ponek,,,,,,,,,1155722053,PRNE - PR North 46-East 101,,San Luis Obispo,Residential,Active,,Jean,True,2.0,,SingleFamilyResidence,1.0,,,1986,0,7435,1450.0,NS26062404,2,Paso Robles,,,3,2026-02-26,-120.562293,,,,2026-02-26,,,35.643099,699999.0,CA,,,True,1,,One,Ponek,,,43560.0,3,False,2.0,Paso Robles Joint Unified,93446,,0.0,43560.0,,7435 Iverson
489000.0,1155721921,,,Lindsey,Harn,35.405254,-120.864331,3329 Panorama Drive,Residential,1080.0,489000.0,1,Christie's International Real Estate Sereno,,,Lindsey Harn,,,,,,,Monthly,,1155721921,MRBY - Morro Bay,,San Luis Obispo,Residential,Active,,Lindsey,,1.0,,Condominium,0.0248,North Morro Bay (820),,1972,1,3329,1080.0,SC26027850,2,Morro Bay,,,2,2026-02-06,-120.864331,,,,2026-02-06,,,35.405254,489000.0,CA,,,False,2,,Two,Harn,,,1080.0,1,False,0.0,San Luis Coastal Unified,93442,,480.0,1080.0,,3329 Panorama Drive
1759000.0,1155718331,,,Terri,Temple,33.143327,-117.320274,4747 Bryce Circle,Residential,2286.0,1759000.0,0,Wisdom Properties,,,Terri Temple,,,,,,,Monthly,,1155718331,92008 - Carlsbad,,San Diego,Residential,Active,,Terri,True,2.0,,SingleFamilyResidence,0.0539,,,1991,0,4747,2286.0,NDP2602752,3,Carlsbad,,,3,2026-02-02,-117.320274,,,,2026-02-02,,,33.143327,1759000.0,CA,,,True,2,,Two,Temple,,,2348.0,0,,2.0,Carlsbad Unified,92008,,540.0,2348.0,,4747 Bryce Circle
510000.0,1155718210,2026-03-23,510000.0,Gabriella,Madrigal,34.044249,-117.407775,18177 11th,Residential,1120.0,510000.0,0,eHomes,eHomes,,Gabriella Madrigal,,,CV43500,Veronica,Michel,,,,1155718210,699 - Not Defined,,San Bernardino,Residential,Closed,,Gabriella,False,1.0,,SingleFamilyResidence,0.1814,,CitrusValley,1954,0,18177,1120.0,SW26062664,1,Bloomington,,,3,2026-03-23,-117.407775,,,2026-03-07,2026-02-07,,,34.044249,510000.0,CA,,,False,1,,One,Madrigal,2026-03-23,,7900.0,3,False,1.0,Colton Unified,92316,eHomes,0.0,7900.0,,18177 11th
425000.0,1155717778,,,Kameron,Smith,39.722522,-121.832712,1157 Broadway Street,Residential,1033.0,425000.0,1,Parkway Real Estate Co.,,,Kameron Smith,,,,,,,,,1155717778,,,Butte,Residential,Active,,Kameron,False,4.0,,SingleFamilyResidence,0.1,,,1905,1,1157,1033.0,SN26044755,2,Chico,,,2,2026-02-26,-121.832712,,,,2026-02-26,,,39.722522,425000.0,CA,,,False,2,,Two,Smith,,,4356.0,0,False,1.0,Chico Unified,95928,,0.0,4356.0,,1157 Broadway Street
449950.0,1155713618,,,Daniel,Rosenberg,32.72928114,-117.09762373,4469 Home Avenue 3,Residential,818.0,449950.0,1,Prime Source Realty,,,Daniel Rosenberg,,,,,,,Monthly,,1155713618,92105 - East San Diego,,San Diego,Residential,Active,,Daniel,,2.0,,Condominium,,Out Of Area,,1986,1,4469,818.0,260006781SD,2,San Diego,,,2,2026-02-01,-117.09762373,,,,2026-02-01,,,32.72928114,449950.0,CA,,,False,1,,One,Rosenberg,,,,,False,0.0,,92105,,390.0,,,4469 Home Avenue 3
1099000.0,1155712703,,,Tiffany,Mueller,33.907964,-117.897601,633 Laurel Avenue,Residential,1756.0,1099000.0,1,First Team Real Estate,,,Tiffany Mueller,,,,,,,,,1155712703,86 - Brea,,Orange,Residential,Active,Arovista,Tiffany,False,2.0,,SingleFamilyResidence,0.1515,Other,,1954,1,633,1756.0,PW26062228,3,Brea,,,3,2026-02-27,-117.897601,,,,2026-02-27,,,33.907964,1099000.0,CA,,Brea,True,1,Brea Olinda,One,Mueller,,,6600.0,3,False,2.0,Brea-Olinda Unified,92821,,0.0,6600.0,,633 Laurel Avenue
430000.0,1155712462,,,Amy,Tsang,34.053075,-118.266088,1234 Wilshire Boulevard 218,Residential,830.0,430000.0,2,Compass,,,Amy Tsang,,,,,,,Monthly,,1155712462,C42 - Downtown L.A.,,Los Angeles,Residential,Active,,Amy,True,2.0,,Condominium,,,,2006,2,1234,830.0,PW26062449,1,Los Angeles,,,1,2026-02-18,-118.266088,,,,2026-02-18,,,34.053075,430000.0,CA,,,False,1,,One,Tsang,,,,1,False,2.0,Los Angeles Unified,90017,,936.63,,,1234 Wilshire Boulevard 218
5500.0,1155711089,,,David,Montgomery,33.768216,-118.137453,4745 E 3rd,ResidentialLease,1716.0,5500.0,0,Montgomery & Associates R.E.,,,David Montgomery,,,,,,,,,1155711089,"2 - Belmont Heights, Alamitos Heights",,Los Angeles,ResidentialLease,Pending,,David,,0.0,,SingleFamilyResidence,0.1063,Belmont Heights (BH),,1931,0,4745,1716.0,PW26062542,2,Long Beach,,,3,2026-03-15,-118.137453,,,2026-03-15,2026-02-01,,,33.768216,5500.0,CA,,,True,1,,One,Montgomery,,,4631.0,3,False,0.0,Long Beach Unified,90814,,0.0,4631.0,,4745 E 3rd
325000.0,1155709022,,,Angela,Brown,34.202889,-117.106591,31920 Pine Cone Drive,Residential,976.0,319000.0,1,First Team Real Estate,,,Angela Brown,,,,,,,,,1155709022,288 - Running Springs,,San Bernardino,Residential,Active,,Angela,,2.0,,SingleFamilyResidence,0.1046,Running Springs (RUSG),,1992,1,31920,976.0,IG26038552,2,Running Springs,,,2,2026-02-19,-117.106591,,,,2026-02-19,,,34.202889,319000.0,CA,,,True,2,,Two,Brown,,,4557.0,0,False,0.0,Rim of the World,92382,,0.0,4557.0,,31920 Pine Cone Drive
1675000.0,1155701471,,,K.P.,Chung,33.735347,-117.748159,106 Working Ranch,Residential,1772.0,1675000.0,0,"MC Funding, Inc",,,K.P. Chung,,,,,,,Monthly,,1155701471,OH - Orchard Hills,,Orange,Residential,Active,Canyon View,K.P.,True,2.0,,Townhouse,0.5244,,,2014,0,106,1772.0,OC26062338,3,Irvine,,,3,2026-02-12,-117.748159,,,,2026-02-12,,,33.735347,1675000.0,CA,,Sierra Vista,True,2,Northwood,Two,Chung,,,22841.0,0,False,2.0,Irvine Unified,92602,,226.0,22841.0,,106 Working Ranch
350000.0,1155699649,,,Syuzanna,Hakobyan,34.150178,-118.445603,14344 Ventura Boulevard,BusinessOpportunity,,350000.0,0,JohnHart Real Estate,,,Syuzanna Hakobyan,,,,,,,,,1155699649,SO - Sherman Oaks,,Los Angeles,BusinessOpportunity,Active,,Syuzanna,,,,,,,,,0,14344,,SR26041621,,Sherman Oaks,,,,2026-02-09,-118.445603,,,,2026-02-09,,Restaurant,34.150178,350000.0,CA,,,,,,,Hakobyan,,,,,,,,91604,,,,,14344 Ventura Boulevard
799000.0,1155696696,,,Tyler,Thrush,33.194986,-116.972947,26413 N Lake Wohlford,Residential,848.0,799000.0,0,Maltese Real Estate,,,Tyler Thrush,,,,,,,,,1155696696,92082 - Valley Center,,San Diego,Residential,ComingSoon,,Tyler,,0.0,,SingleFamilyResidence,22.56,,,1954,0,26413,848.0,OC26062300,1,Valley Center,,,1,2026-03-27,-116.972947,,,,2026-02-16,,,33.194986,799000.0,CA,,,True,1,,One,Thrush,,,982714.0,1,False,0.0,Valley Center - Pauma,92082,,0.0,982714.0,,26413 N Lake Wohlford
2100000.0,1155693283,,,George,Penner,34.093619,-118.371151,1266 N Flores Street,ResidentialIncome,,2100000.0,0,COMPASS,,COMPASS,George Penner,Nadia,Conrow,,,,,,,1155693283,C10 - West Hollywood Vicinity,,Los Angeles,ResidentialIncome,Active,,George,,3.0,,,0.1745,Not Applicable,,1923,0,1266,,P1-26376,0,West Hollywood,,4830.0,,2026-02-23,-118.371151,,,,2026-02-23,,,34.093619,2100000.0,CA,,,True,2,,Two,Penner,,,7602.0,,,2.0,,90069,,0.0,7602.0,,1266 N Flores Street
1229000.0,1155684217,,,Claire,Xu,33.645729,-117.642515,27971 Thompson,Residential,1317.0,1229000.0,3,Hanu Reddy Realty,,,Claire Xu,,,,,,,Monthly,,1155684217,MN - Mission Viejo North,,Orange,Residential,Active,Del Lago,Claire,True,2.0,,SingleFamilyResidence,0.0758,California Colony (CC),,1988,3,27971,1317.0,OC26061395,3,Mission Viejo,,,4,2026-02-28,-117.642515,,,,2026-02-28,,,33.645729,1229000.0,CA,,Los Alisos,True,2,Trabuco Hills,Two,Xu,,,3300.0,1,False,2.0,Saddleback Valley Unified,92692,,93.0,3300.0,,27971 Thompson
399000.0,1155682460,,,Julie,Valadez-Ortiz,34.131196,-117.371956,192 W Walnut A,Residential,1082.0,399000.0,0,COLDWELL BANKER REALTY,,,Julie Valadez-Ortiz,,,,,,,Monthly,,1155682460,272 - Rialto,,San Bernardino,Residential,Active,,Julie,False,2.0,,SingleFamilyResidence,0.0918,,,1987,0,192,1082.0,CV26059748,3,Rialto,,,2,2026-02-21,-117.371956,,,,2026-02-21,,,34.131196,399000.0,CA,,,True,2,,Two,Valadez-Ortiz,,,4000.0,0,False,2.0,Rialto Unified,92376,,400.0,4000.0,,192 W Walnut A
1350000.0,1155681850,,,Cassandra,Diep,33.700921,-117.991357,7831 Daisy Circle,Residential,2850.0,1350000.0,1,eXp Realty of California Inc,,eXp Realty of California Inc,Cassandra Diep,CLARENCE,YEUNG,,,,,Monthly,,1155681850,15 - West Huntington Beach,,Orange,Residential,Active,,Cassandra,True,3.0,,Condominium,0.5587,,,2000,1,7831,2850.0,WS26036105,4,Huntington Beach,,,5,2026-02-15,-117.991357,,,,2026-02-15,,,33.700921,1350000.0,CA,,,True,,,ThreeOrMore,Diep,,,24336.0,3,False,3.0,Huntington Beach Union High,92648,,268.27,24336.0,,7831 Daisy Circle
